,,,,,,,,,,,,,,ClusterLabel
5731.0,1526759784.648843,52670.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5732.0,1526759785.221566,41814.0,59353.0,2.997299,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5733.0,1526759785.648954,60599.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5734.0,1526759785.650093,57853.0,22.0,2.998825,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5735.0,1526759781.048539,44224.0,22.0,4.759738,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
5736.0,1526759786.648922,42529.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5737.0,1526759786.650714,51978.0,22.0,2.998463,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5738.0,1526759731.952149,123.0,123.0,0.013921,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
5739.0,1526759787.649171,54007.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5740.0,1526759788.0,54168.0,22.0,2.99584,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5741.0,1526759788.649105,41701.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5742.0,1526759789.648976,59703.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5743.0,1526759789.655662,48130.0,22.0,2.993259,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5744.0,1526759785.550662,44230.0,22.0,4.866451,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,16.0,2641.0,n
5745.0,1526759790.658016,51674.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5746.0,1526759791.648909,33481.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5747.0,1526759791.659503,33407.0,22.0,2.999508,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5748.0,1526759792.228943,41814.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5749.0,1526759792.659012,57853.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5750.0,1526759792.661459,38786.0,22.0,2.997515,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5751.0,1526759793.659167,51978.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5752.0,1526759793.661825,59666.0,22.0,2.997255,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5753.0,1526759795.0,54168.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5754.0,1526759794.664251,33926.0,22.0,2.994645,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5755.0,1526759790.120018,44236.0,22.0,5.166164,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
5756.0,1526759795.665456,35346.0,22.0,2.993561,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5757.0,1526759796.232644,41829.0,59353.0,2.99633,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5758.0,1526759796.659138,48130.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5759.0,1526759796.667369,35810.0,22.0,2.991567,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5760.0,1526759798.0,41245.0,22.0,2.999827,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5761.0,1526759798.669176,33407.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5762.0,1526759798.670207,45974.0,22.0,2.998836,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5763.0,1526759795.036399,44242.0,22.0,4.616937,589.0,1801.0,0.0,0.0,0.0,16.0,1429.0,15.0,2589.0,n
5764.0,1526759799.669056,38786.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5765.0,1526759799.672681,39440.0,22.0,2.996446,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5766.0,1526759745.029255,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,o
5767.0,1526759800.669327,59666.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5768.0,1526759800.673224,42753.0,22.0,2.995723,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5769.0,1526759801.669151,33926.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5770.0,1526759801.675513,55932.0,22.0,2.993506,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5771.0,1526759746.952233,123.0,123.0,0.010806,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
5772.0,1526759746.952367,123.0,123.0,0.013064,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
5773.0,1526759802.669044,35346.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5774.0,1526759802.676646,35318.0,22.0,2.992342,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5775.0,1526759803.238986,41829.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5776.0,1526759803.669173,35810.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5777.0,1526759748.934494,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,o
5778.0,1526759803.677945,36203.0,22.0,0.373819,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5779.0,1526759799.417402,44248.0,22.0,5.074826,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
5780.0,1526759804.679149,41245.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5781.0,1526759804.679789,40800.0,22.0,2.999455,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5782.0,1526759805.679224,45974.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5783.0,1526759805.681345,49859.0,22.0,2.997733,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5784.0,1526759806.679079,39440.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5785.0,1526759806.682716,55945.0,22.0,2.996289,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5786.0,1526759807.0,41844.0,59353.0,2.995259,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5787.0,1526759807.679043,42753.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5788.0,1526759807.684114,52791.0,22.0,2.994857,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5789.0,1526759804.147621,44255.0,22.0,4.3712,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
5790.0,1526759808.679413,55932.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5791.0,1526759808.685375,53627.0,22.0,2.993562,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5792.0,1526759788.654497,42313.0,22.0,20.729161,589.0,1801.0,0.0,0.0,0.0,14.0,1301.0,17.0,2693.0,n
5793.0,1526759809.679176,35318.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5794.0,1526759809.693882,42610.0,22.0,2.995261,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5795.0,1526759810.687895,45100.0,22.0,2.991137,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5796.0,1526759811.689161,40800.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5797.0,1526759811.689847,43751.0,22.0,2.999125,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5798.0,1526759812.689062,49859.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5799.0,1526759812.691502,35285.0,22.0,2.9977,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5800.0,1526759808.257362,44261.0,22.0,5.214346,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
5801.0,1526759813.689209,55945.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5802.0,1526759813.691596,56503.0,22.0,2.997433,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5803.0,1526759814.249003,41844.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5804.0,1526759814.689168,52791.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5805.0,1526759814.694228,50253.0,22.0,2.994785,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5806.0,1526759815.689032,53627.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5807.0,1526759816.0,60246.0,22.0,2.993581,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5808.0,1526759816.696455,49912.0,22.0,2.992553,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5809.0,1526759816.699018,42610.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5810.0,1526759817.689103,45100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5811.0,1526759817.697848,53387.0,22.0,2.991139,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5812.0,1526759813.213844,44267.0,22.0,4.643986,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,15.0,2589.0,n
5813.0,1526759818.0,41860.0,59353.0,2.994257,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5814.0,1526759818.699064,43751.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5815.0,1526759819.0,37458.0,22.0,2.999538,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5816.0,1526759819.699059,35285.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5817.0,1526759819.702751,35130.0,22.0,2.9963,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5818.0,1526759820.699007,56503.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5819.0,1526759820.702552,60787.0,22.0,2.996508,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5820.0,1526759801.303053,42330.0,22.0,19.898867,589.0,1801.0,0.0,0.0,0.0,16.0,1405.0,17.0,2693.0,n
5821.0,1526759821.699363,50253.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5822.0,1526759821.704069,38592.0,22.0,2.994979,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5823.0,1526759817.602041,44273.0,22.0,4.954223,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,15.0,2589.0,n
5824.0,1526759822.699158,60246.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5825.0,1526759822.705382,42946.0,22.0,2.993612,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5826.0,1526759823.699327,49912.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5827.0,1526759823.706535,37245.0,22.0,2.992508,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5828.0,1526759824.699132,53387.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5829.0,1526759825.0,45333.0,22.0,2.991125,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5830.0,1526759825.258937,41860.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5831.0,1526759825.709051,37458.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5832.0,1526759825.709595,34720.0,22.0,2.999536,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5833.0,1526759826.709218,35130.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5834.0,1526759826.711299,44076.0,22.0,2.997747,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5835.0,1526759827.709035,60787.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5836.0,1526759828.0,34394.0,22.0,0.27541,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5837.0,1526759813.372533,42347.0,22.0,14.814506,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,16.0,2641.0,n
5838.0,1526759829.0,38592.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5839.0,1526759828.714032,36938.0,22.0,0.273886,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5840.0,1526759829.265818,41873.0,59353.0,2.993153,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5841.0,1526759829.709201,42946.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5842.0,1526759829.715246,60358.0,22.0,2.993721,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5843.0,1526759830.709083,37245.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5844.0,1526759830.716421,40718.0,22.0,2.992489,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5845.0,1526759831.709122,45333.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5846.0,1526759831.717703,47432.0,22.0,0.306148,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5847.0,1526759832.719028,34720.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5848.0,1526759832.719553,48303.0,22.0,2.999512,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5849.0,1526759833.719187,44076.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5850.0,1526759833.721069,45230.0,22.0,2.997959,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5851.0,1526759834.722241,37066.0,22.0,2.996811,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5852.0,1526759835.723796,57634.0,22.0,2.99512,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5853.0,1526759836.268979,41873.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5854.0,1526759836.719394,60358.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5855.0,1526759836.725216,47671.0,22.0,2.993803,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5856.0,1526759837.719259,40718.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5857.0,1526759837.725314,59234.0,22.0,2.993618,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5858.0,1526759827.949408,42365.0,22.0,10.303142,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,16.0,2641.0,n
5859.0,1526759838.726674,53554.0,22.0,2.992378,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5860.0,1526759840.0,48303.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5861.0,1526759839.729613,50365.0,22.0,2.999505,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5862.0,1526759840.276752,41886.0,59353.0,2.992355,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5863.0,1526759840.729118,45230.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5864.0,1526759840.732319,52982.0,22.0,2.99693,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5865.0,1526759841.729256,37066.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5866.0,1526759841.732555,54683.0,22.0,2.996465,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5867.0,1526759842.729226,57634.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5868.0,1526759838.017435,42377.0,22.0,4.811845,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,17.0,2693.0,n
5869.0,1526759842.735104,45472.0,22.0,0.242083,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5870.0,1526759843.729067,47671.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5871.0,1526759843.736085,54032.0,22.0,0.254412,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5872.0,1526759844.729109,59234.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5873.0,1526759844.737327,47703.0,22.0,2.991731,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5874.0,1526759845.729011,53554.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5875.0,1526759845.738759,56749.0,22.0,2.990402,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5876.0,1526759790.822533,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
5877.0,1526759842.588463,42383.0,22.0,4.143083,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,16.0,2641.0,n
5878.0,1526759846.739183,50365.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5879.0,1526759846.740747,57652.0,22.0,2.998491,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5880.0,1526759847.278997,41886.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5881.0,1526759847.739131,52982.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5882.0,1526759848.0,39931.0,22.0,2.997196,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5883.0,1526759848.739212,54683.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5884.0,1526759848.743637,40251.0,22.0,2.995331,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5885.0,1526759794.0,123.0,123.0,0.014002,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
5886.0,1526759849.744677,56028.0,22.0,2.994421,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5887.0,1526759850.745914,50779.0,22.0,2.993136,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5888.0,1526759851.287711,41901.0,59353.0,2.991372,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5889.0,1526759846.480548,42388.0,22.0,5.01656,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,17.0,2693.0,n
5890.0,1526759851.739318,47703.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5891.0,1526759851.748521,39501.0,22.0,2.990459,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5892.0,1526759852.739247,56749.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5893.0,1526759853.749014,60400.0,22.0,3.000078,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5894.0,1526759854.0,57652.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5895.0,1526759852.747625,38967.0,22.0,1.373978,0.0,0.0,0.0,0.0,0.0,2.0,120.0,1.0,40.0,o
5896.0,1526759854.749257,39931.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5897.0,1526759854.751981,56863.0,22.0,0.29944,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5898.0,1526759855.749148,40251.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5899.0,1526759851.0,42394.0,22.0,4.51416,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,16.0,2641.0,n
5900.0,1526759855.754841,55129.0,22.0,2.994326,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5901.0,1526759856.749461,56028.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5902.0,1526759856.754729,58753.0,22.0,2.994406,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5903.0,1526759857.749227,50779.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5904.0,1526759857.755915,42237.0,22.0,2.993061,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5905.0,1526759858.289079,41901.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5906.0,1526759858.749017,39501.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5907.0,1526759858.757213,60809.0,22.0,2.991875,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5908.0,1526759860.0,57286.0,22.0,2.990391,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5909.0,1526759855.491192,42400.0,22.0,4.787791,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,16.0,2641.0,n
5910.0,1526759860.759061,60400.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5911.0,1526759860.760466,38467.0,22.0,2.998758,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5912.0,1526759861.761978,38126.0,22.0,2.99724,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5913.0,1526759862.298809,41915.0,59353.0,2.99032,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5914.0,1526759862.759257,55129.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5915.0,1526759862.762295,40779.0,22.0,2.996701,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5916.0,1526759863.759287,58753.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5917.0,1526759864.0,34090.0,22.0,2.994086,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5918.0,1526759865.0,42237.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5919.0,1526759864.765128,53386.0,22.0,2.993886,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5920.0,1526759860.023862,42406.0,22.0,4.822742,589.0,1801.0,0.0,0.0,0.0,13.0,1273.0,16.0,2641.0,n
5921.0,1526759865.759199,60809.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5922.0,1526759865.767469,59743.0,22.0,2.991577,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5923.0,1526759866.759167,57286.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5924.0,1526759867.0,49269.0,22.0,3.000237,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5925.0,1526759867.769303,38467.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5926.0,1526759867.770999,47866.0,22.0,2.998257,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5927.0,1526759868.769168,38126.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5928.0,1526759868.772236,43360.0,22.0,2.997044,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5929.0,1526759869.299047,41915.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5930.0,1526759869.769462,40779.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5931.0,1526759869.773763,45108.0,22.0,2.995278,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5932.0,1526759870.769333,34090.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5933.0,1526759870.775205,47669.0,22.0,2.993874,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5934.0,1526759871.769171,53386.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5935.0,1526759871.776291,39345.0,22.0,0.401707,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
5936.0,1526759872.769213,59743.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5937.0,1526759872.777505,37861.0,22.0,2.991654,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5938.0,1526759873.309841,41928.0,59353.0,2.999219,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5939.0,1526759873.778918,43751.0,22.0,3.000409,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5940.0,1526759873.779219,49269.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5941.0,1526759864.608485,42412.0,22.0,9.807256,589.0,1801.0,0.0,0.0,0.0,15.0,1377.0,16.0,2641.0,n
5942.0,1526759874.779319,47866.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5943.0,1526759874.780977,58832.0,22.0,2.998281,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
5944.0,1526759875.779188,43360.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
5945.0,1526759875.782344,53949.0,22.0,2.996756,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
